adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,"{'id': 748, 'name': 'X-Men Collection', 'poster_path': '/1Zo4J5SAni8lyXt7NxJwJZ0f0ip.jpg', 'backdrop_path': '/Abnosho2v3bcdvDww6T7Hfeczm1.jpg'}",210000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,36668,tt0376994,en,X-Men: The Last Stand,"When a cure is found to treat mutations, lines are drawn amongst the X-Men and The Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.",0.867943,/9jsW4RurucTwCEtA5iWV2PmIv11.jpg,"[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': ""Donners' Company"", 'id': 431}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Major Studio Partners', 'id': 445}, {'name': 'Bad Hat Harry Productions', 'id': 9168}, {'name': 'thinkfilm', 'id': 12247}, {'name': 'Marvel Enterprises', 'id': 19551}, {'name': 'X3 Canada Productions', 'id': 79028}, {'name': 'X3US Productions', 'id': 79029}, {'name': 'XM3 Service', 'id': 79030}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",5/24/06,459359555,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Take a Stand,X-Men: The Last Stand,FALSE,6.3,3581
FALSE,,52000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",https://www.uphe.com/movies/the-break-up,9767,tt0452594,en,The Break-Up,"Cohabitating couple Gary and Brooke find their once-blissful romance on the rocks when petty spats about lemons and dirty dishes mushroom into an all-out battle for custody of their upscale Chicago condo. An escalating argument ensues as Gary and Brooke continue to live under the same roof, all while cooking up schemes to drive each other off the premises.",6.327193,/wjbKWg1Zcu70mNWo5SzqMkQlQQe.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Mosaic Media Group', 'id': 748}, {'name': 'Wild West Picture Show Productions', 'id': 2796}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/1/06,204999686,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,. . . pick a side.,The Break-Up,FALSE,5.6,851
FALSE,"{'id': 87118, 'name': 'Cars Collection', 'poster_path': '/uq3N2SFj1Y06zA6LzCQPkmBdaaE.jpg', 'backdrop_path': '/yPyhZ5OpYs68Bb8u0PZ1tH0QIgd.jpg'}",120000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",http://disney.go.com/disneyvideos/animatedfilms/cars/,920,tt0317219,en,Cars,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",18.907948,/5damnMcRFKSjhCirgX3CMa88MBj.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/8/06,461983149,117,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'yi', 'name': ''}]",Released,Ahhh... it's got that new movie smell.,Cars,FALSE,6.6,3991
FALSE,,40000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",http://wwws.warnerbros.de/thelakehouse/,2044,tt0410297,en,The Lake House,"A lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late.",12.589019,/tHpc1118dYWLnHZleGhwZxRbpae.jpg,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Vertigo Entertainment', 'id': 829}, {'name': 'Sound for Film', 'id': 1143}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/16/06,114830111,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How do you hold on to someone you've never met?,The Lake House,FALSE,6.5,689
FALSE,,82500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",,9339,tt0389860,en,Click,A workaholic architect finds a universal remote that allows him to fast-forward and rewind to different parts of his life. Complications arise when the remote starts to overrule his choices.,9.796552,/ojmEqzJgTLo8S34uVQ6ZWmhgOoG.jpg,"[{'name': 'Original Film', 'id': 333}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Revolution Studios', 'id': 497}, {'name': 'Happy Madison Productions', 'id': 2608}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/22/06,237681299,107,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,What If You Had A Remote... That Controlled Your Universe?,Click,FALSE,6,2167
FALSE,,35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.devilwearspradamovie.com/,350,tt0458352,en,The Devil Wears Prada,The Devil Wears Prada is about a young journalist who moves to New York to work in the fashion industry. Her boss however is extremely demanding and cruel and won’t let her succeed if she doesn’t fit into the high class elegant look of their magazine when all she really wants to be a good journalist.,13.102384,/8unCRm0LeiO0fM6skWAZy3ZfXR1.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Major Studio Partners', 'id': 445}, {'name': 'Peninsula Films', 'id': 682}, {'name': 'Fox 2000 Pictures', 'id': 711}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/30/06,326551094,109,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Meet Andy Sachs. A million girls would kill to have her job. She's not one of them.,The Devil Wears Prada,FALSE,7,3198
FALSE,"{'id': 295, 'name': 'Pirates of the Caribbean Collection', 'poster_path': '/zT5UKFhq9nk97VGlBbAxlAK8UFN.jpg', 'backdrop_path': '/cnKAGbX1rDkAquF2V1wVkptHDJO.jpg'}",200000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",http://disney.go.com/disneypictures/pirates/,58,tt0383574,en,Pirates of the Caribbean: Dead Man's Chest,"Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.",29.455314,/waFr5RVKaQ9dzOt3nQuIVB1FiPu.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Jerry Bruckheimer Films', 'id': 130}, {'name': 'Second Mate Productions', 'id': 19936}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/20/06,1065659812,151,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'tr', 'name': 'Türkçe'}, {'iso_639_1': 'el', 'name': 'ελληνικά'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,Jack is back!,Pirates of the Caribbean: Dead Man's Chest,FALSE,7,5380
FALSE,,40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",http://www.sonypictures.com/homevideo/marieantoinette/index.html,1887,tt0422720,en,Marie Antoinette,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 15 to her reign as queen at 19 and ultimately the fall of Versailles.",8.852557,/xOdzoe3tC8X1v7M2Z86sdfjpVrO.jpg,"[{'name': 'American Zoetrope', 'id': 70}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Pricel', 'id': 6542}, {'name': 'Tohokushinsha Film', 'id': 12387}, {'name': 'Commission du Film France', 'id': 20637}, {'name': 'Commission du Film Île-de-France', 'id': 20638}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'JP', 'name': 'Japan'}]",5/24/06,60474340,123,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,Rumor. Scandal. Fame. Revolution.,Marie Antoinette,FALSE,6.5,662
FALSE,"{'id': 87253, 'name': 'High School Musical Collection', 'poster_path': '/dXIgM9sEWIkUfRH8GZUKHv1t5n.jpg', 'backdrop_path': '/t1mwGPJi3NkwMeyeUHr9zlQhlTo.jpg'}",4200000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10770, 'name': 'TV Movie'}]",http://tv.disney.go.com/disneychannel/originalmovies/highschoolmusical/index.html,10947,tt0475293,en,High School Musical,"Troy (Zac Efron), the popular captain of the basketball team, and Gabriella (Vanessa Anne Hudgens), the brainy and beautiful member of the academic club, break all the rules of East High society when they secretly audition for the leads in the school's musical. As they reach for the stars and follow their dreams, everyone learns about acceptance, teamwork, and being yourself. And it's all set to fun tunes and very cool dance moves!",10.187478,/lkcc7eC4qTbhE2DBnoVpGg2ZeM9.jpg,"[{'name': 'Disney Channel', 'id': 3213}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/20/06,0,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This School Rocks Like No Other!,High School Musical,FALSE,6.1,1048
FALSE,"{'id': 9485, 'name': 'The Fast and the Furious Collection', 'poster_path': '/mCkqJf4ijbNoBWvJ0RTWZJuhJUA.jpg', 'backdrop_path': '/z5A5W3WYJc3UVEWljSGwdjDgQ0j.jpg'}",85000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.thefastandthefurious3.com/,9615,tt0463985,en,The Fast and the Furious: Tokyo Drift,"In order to avoid a jail sentence, Sean Boswell heads to Tokyo to live with his military father. In a low-rent section of the city, Shaun gets caught up in the underground world of drift racing",2.238808,/f9V0iTSYwnxW6tPIjSE7jrGC7eP.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",6/3/06,158468292,104,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,"On the streets of Tokyo, speed needs no translation...",The Fast and the Furious: Tokyo Drift,FALSE,6.1,1749
FALSE,"{'id': 8537, 'name': 'Superman Collection', 'poster_path': '/fgTdu62v1jjNDPh68V9TJZMgXbo.jpg', 'backdrop_path': '/la0EhOrgVAiY8sf3ILz3wgoaNXH.jpg'}",270000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.superman.com,1452,tt0348150,en,Superman Returns,"Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest too felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel.",13.284712,/e3aLTaD5ppxo3en0GAGceekEPAe.jpg,"[{'name': 'DC Comics', 'id': 429}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Bad Hat Harry Productions', 'id': 9168}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/28/06,391081192,154,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Superman Returns,FALSE,5.4,1429
FALSE,,8000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.foxsearchlight.com/littlemisssunshine/,773,tt0449059,en,Little Miss Sunshine,"A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.",5.320117,/5ZuviyEOkelod8x5j5CWa45jsw2.jpg,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Bona Fide Productions', 'id': 2570}, {'name': 'Big Beach Films', 'id': 12808}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/26/06,100523181,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A family on the verge of a breakdown,Little Miss Sunshine,FALSE,7.5,1728
FALSE,,25000000,"[{'id': 18, 'name': 'Drama'}]",,1164,tt0449467,en,Babel,"Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families.",12.60853,/oyOviwBr6VEDz6pauvdgsLhRHck.jpg,"[{'name': 'Paramount Vantage', 'id': 838}, {'name': 'Media Rights Capital', 'id': 2531}, {'name': 'Anonymous Content', 'id': 10039}, {'name': 'Central Films', 'id': 11258}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",9/8/06,135330182,143,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,If You Want to be Understood...Listen,Babel,FALSE,6.9,1083
FALSE,,75000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",http://www.sonypictures.com/movies/monsterhouse/,9297,tt0385880,en,Monster House,"Monsters under the bed are scary enough, but what happens when an entire house is out to get you? Three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets.",15.402378,/vOhKyKxlmtRwRHqKGV2VrFhJjCG.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Sony Pictures Animation', 'id': 2251}, {'name': 'Sony Pictures Entertainment', 'id': 5752}, {'name': 'ImageMovers', 'id': 11395}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/21/06,140175006,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The House is . . . ALIVE!,Monster House,FALSE,6.3,912
FALSE,"{'id': 85943, 'name': 'Night at the Museum Collection', 'poster_path': '/q2nwE0Qi8U6tsU5HDmiWS2D3dSJ.jpg', 'backdrop_path': '/fOmqiIXfJmeANciOTCN6WkKbwK.jpg'}",110000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,1593,tt0477347,en,Night at the Museum,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits. Larry tries desperately to keep the museum under control, but he's fighting a losing battle until President Teddy Roosevelt comes to the rescue.",16.661966,/NUbCSwy2EQ9Z6psUjPqr3WdVI2.jpg,"[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': '1492 Pictures', 'id': 436}, {'name': '21 Laps Entertainment', 'id': 2575}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",10/20/06,574480841,108,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}]",Released,Where History Comes To Life,Night at the Museum,FALSE,6.4,2949
FALSE,,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",http://www.sonypictures.com/homevideo/strangerthanfiction/,1262,tt0420223,en,Stranger Than Fiction,"Everybody knows that your life is a story. But what if a story was your life? Harold Crick is your average IRS agent: monotonous, boring, and repetitive. But one day this all changes when Harold begins to hear an author inside his head narrating his life. But when the narration reveals he is going to die, Harold must find the author and convince them to change the ending.",10.798092,/AtjCCvfMq9kmjwjbVwTJ0mWG7zp.jpg,"[{'name': 'Mandate Pictures', 'id': 771}, {'name': 'Three Strange Angels', 'id': 1973}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/9/06,53653224,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Harold Crick isn't ready to go. Period.,Stranger Than Fiction,FALSE,7.1,743
FALSE,,55000000,"[{'id': 18, 'name': 'Drama'}]",http://www.sonypictures.com/homevideo/thepursuitofhappyness/,1402,tt0454921,en,The Pursuit of Happyness,"The true story of Christopher Gardner, who invests heavily in a device known as a 'Bone Density Scanner', only to find himself struggle to sell the product as it's just marginally better than the current technology, and much more expensive. His wife leaves him,  he loses his house, bank account and credit cards and, now forced to live out in the streets with his young son,  he's desperate to find a steady job. He takes on a job as a stockbroker but, before he can receive pay, he needs to go through 6 months of training, and must sell his devices.",20.981716,/iMNp6gTeDBXbzjKRNYtorxZ76G2.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Escape Artists', 'id': 1423}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Overbrook Entertainment', 'id': 12485}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/14/06,307077295,117,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,The Pursuit of Happyness,FALSE,7.7,2607
FALSE,"{'id': 64751, 'name': 'Crank Collection', 'poster_path': '/wmUzRqcAi0KOW7sqnaAvEQtM8l.jpg', 'backdrop_path': '/cziWkSXQG3Vul0l3Mu2sOXLS1dC.jpg'}",12000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,1948,tt0479884,en,Crank,Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.,12.627593,/6RnD3Zfh0tO0cD2vroWyH0F98Ej.jpg,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Lakeshore Entertainment', 'id': 126}, {'name': 'GreeneStreet Films', 'id': 2152}, {'name': 'Radical Media', 'id': 11152}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/31/06,42931041,88,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,"There are a thousand ways to raise your adrenaline. Today, Chev Chelios will need every single one.",Crank,FALSE,6.6,1172
FALSE,"{'id': 86092, 'name': 'Step Up Collection', 'poster_path': '/f4KxUp5IL5sgoDzFUL9GoUfy01C.jpg', 'backdrop_path': '/3jr0rQcsWyfqBlmzE0h0igjJohS.jpg'}",12000000,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",,9762,tt0462590,en,Step Up,"Everyone deserves a chance to follow their dreams, but some people only get one shot. Tyler Gage is a rebel from the wrong side of Baltimore's tracks and the only thing that stands between him and an unfulfilled life are his dreams of one day making it out of there. Nora is a privileged ballet dancer attending Baltimore's ultra-elite Maryland School of the Arts",14.21769,/uy1kUNtvYTZLkBSpQP8FQMRdAg7.jpg,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Offspring Entertainment', 'id': 2378}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Eketahuna LLC', 'id': 74192}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/11/06,114194847,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Every Second Chance Begins With a First Step,Step Up,FALSE,6.7,1092
FALSE,,40000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",,1491,tt0443543,en,The Illusionist,"With his eye on a lovely aristocrat, a gifted illusionist named Eisenheim uses his powers to win her away from her betrothed, a crowned prince. But Eisenheim's scheme creates tumult within the monarchy and ignites the suspicion of a dogged inspector.",11.494009,/sRYw9oAiporMpq1GWcYHqmpdeAO.jpg,"[{'name': 'Michael London Productions', 'id': 1187}, {'name': 'Stillking Films', 'id': 11345}, {'name': 'Bob Yari Productions', 'id': 12260}, {'name': ""Bull's Eye Entertainment"", 'id': 25432}, {'name': 'Contagious Entertainment', 'id': 52740}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",8/18/06,86915017,110,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Nothing Is What It Seems.,The Illusionist,FALSE,7.1,1657
FALSE,,30000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",,7512,tt0387808,en,Idiocracy,"To test its top-secret Human Hibernation Project, the Pentagon picks the most average Americans it can find - an Army private and a prostitute - and sends them to the year 2505 after a series of freak events. But when they arrive, they find a civilization so dumbed-down that they're the smartest people around.",12.130803,/fPAhLmWdXDuwDPb37ccc6DqkJiw.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Ternion Pictures', 'id': 20992}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/1/06,495303,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"In the future, intelligence is extinct.",Idiocracy,FALSE,6.3,681
FALSE,,35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",http://thefountainmovie.warnerbros.com/,1381,tt0414993,en,The Fountain,"Spanning over one thousand years, and three parallel stories, The Fountain is a story of love, death, spirituality, and the fragility of our existence in this world.",11.577121,/lGIJvQ8ZQazOHVAA0E34yIy7gxv.jpg,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Muse Entertainment Enterprises', 'id': 6438}, {'name': 'Protozoa Pictures', 'id': 7503}, {'name': 'New Regency Pictures', 'id': 10104}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/6/06,15304890,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Death is the road to awe,The Fountain,FALSE,6.8,852
FALSE,,40000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,1579,tt0472043,en,Apocalypto,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",7.735233,/5BTFXR96hcBzmJvd9FwNayV79Xu.jpg,"[{'name': 'Icon Productions', 'id': 152}, {'name': 'Icon Entertainment International', 'id': 4564}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/7/06,120175290,139,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,No one can outrun their destiny.,Apocalypto,FALSE,7.3,1252
FALSE,,18000000,"[{'id': 35, 'name': 'Comedy'}]",http://www.boratmovie.com/,496,tt0443453,en,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"Kazakh journalist Borat Sagdiyev travels to America to make a documentary. As he zigzags across the nation, Borat meets real people in real situations with hysterical consequences. His backwards behavior generates strong reactions around him exposing prejudices and hypocrisies in American culture.",8.278336,/9yoY43fgCmuCv2tzIr77z9jCx1L.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Four By Two Productions', 'id': 20567}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/1/06,261572744,82,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'iso_639_1': 'kk', 'name': 'қазақ'}]",Released,"Come to Kazakhstan, it's nice!",Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,FALSE,6.5,1617
FALSE,,19000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",http://www.panslabyrinth.com,1417,tt0457430,es,El laberinto del fauno,"Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",26.817754,/t0TDsqbCTgSi0AL7k4baZrOYYhi.jpg,"[{'name': 'Estudios Picasso', 'id': 2029}, {'name': 'Esperanto Filmoj', 'id': 7470}, {'name': 'Tequila Gang', 'id': 11628}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}]",5/27/06,83258226,118,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,What happens when make-believe believes it's real?,Pan's Labyrinth,FALSE,7.6,3122
FALSE,"{'id': 66761, 'name': 'Open Season Collection', 'poster_path': '/ePeybVSOnCmuWrrvGEp8hzWn979.jpg', 'backdrop_path': '/cnaLzqjxlqGMIp7AGCizfVXUhSn.jpg'}",85000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",http://www.sonypictures.com/movies/openseason/,7484,tt0400717,en,Open Season,"Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.",11.744242,/9TY3wQPNhZ60Mng0JetKEOfXqxU.jpg,"[{'name': 'Sony Pictures Animation', 'id': 2251}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/29/06,197309027,83,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One Fur All & All Fur One,Open Season,FALSE,6.1,676
